"(Intercept)" "X1" "X2" "X3" "X4"
-1.04676613798032 -0.947887874988742 0.686429756780989 0.373381967882103 -0.585009626263721
-1.44350513824925 -0.971212280671096 0.89080396478414 0.227817044334942 -0.621973163029699
2.21568432220209 -2.0499860253023 -0.3547569070694 0.166729751419943 0.477076462824869
1.4969782527375 -1.91218110253002 -0.211168535122836 0.0715468197675527 0.101853596167189
1.03296230940943 -1.51830775853305 -0.120681280083428 0 -0.0266907772498186
0.893745732793912 -1.16971528269158 -0.0909397526613002 0 -0.0643344313547654
0.801824080791389 -0.918006775991065 0 0 0.0753333730593825
0.844889960071767 -0.819508896375207 0 0 0
0.525795289394563 -0.477189621051764 0.0683761462755906 0 -0.422434993078235
0.520593565506113 -0.232134801359265 0 0 0
0.227085324264078 -0.297391677298849 0.097249267422228 0.426736722736402 -0.603158889695462
0.041883459172944 -0.245150841480064 0.237370935063373 0.585499486202085 -0.684315166659203
-0.350396302432743 -0.229036405399951 0.458821593560536 0.546862091807455 -0.662009957028477
-0.740709319965879 -0.276549091832077 0.585803948884491 0.406385013382179 -0.518938248661469
-1.04146084862753 -0.38755459888607 0.714013473770806 0.230988162872616 -0.486890124683126
-1.36311955378533 -0.500345212714555 0.879402200964313 0.0198494327577284 -0.525881861742742
2.58791032704263 -1.66785030861857 -0.251707909857862 -0.00877853237892366 0.77053163244336
1.78837180524448 -1.44368207151019 -0.158972861490155 0 0.428536688029804
1.23336069405019 -1.23092639997302 -0.162002813128801 0 7.35722745290215e-05
0.832408551046372 -0.963460644876415 -0.136599230880774 0 -0.170873818022937
0.801363725185824 -0.963275090468032 0 0 0
0.648261740486884 -0.73964855237464 0 0 0
0.570314495341147 -0.41806301745298 0 0 0
0.423665437376228 -0.0994812919342525 0 0 -0.526208349245678
0.346973141566444 0.137411635232077 0 0 -0.6449367071141
0.102045275364505 0.17113096655502 0.113210364191104 0.460251130959981 -0.608280917015391
-0.425113030613589 0.255251255183437 0.403164418233031 0.455077162345381 -0.496061053105767
-0.737066705221635 0.242847307764199 0.575307404780199 0.347966226357165 -0.505539029166976
-0.951939539660012 0.0518911229923387 0.706944230901666 0.126918853112729 -0.525350067363728
-1.15594739956845 -0.198848551034063 0.833507633584857 -0.0867945592230963 -0.504759890197593
2.29895619150899 -1.42983520528382 0 0 0.95361389782992
1.77298207660973 -1.39781838855748 0 0 0.588323376682364
1.27721150935431 -1.33798044740591 0 0 0.220637540476582
1.07800460631055 -0.97532930103119 -0.299322798504723 0.166238428835968 -0.290198185527938
0.751882163349957 -0.774513931142952 -0.246923769043178 0.244709948399525 -0.438952087326169
0.41855157982656 -0.731019473289946 0 0 0
0.203478415725642 -0.349041019573171 0 0 -0.583808007669069
0.287457424847139 -0.0725227951615319 0 0 -0.565490184182556
0.339234796253071 0.219955389447113 0 0 -0.722013257967838
0.2353459512795 0.562233519951761 0 0 -0.656080542748192
-0.246434747962532 0.710352296627419 0.00813336630955003 0.232031403691892 -0.627238114220303
-0.485110902011624 0.516676250805733 0.290607372883129 0.276170623522043 -0.536154602604446
-0.665277628863949 0.260092033187636 0.487940620617538 0.101174374208249 -0.503614565276098
-0.871048698878843 -0.136949911996643 0.678890999180847 -0.0937957447059492 -0.519695698910897
1.94962242786189 -1.42014952236427 0 0 0.793618402033673
1.65776100385726 -1.5524575913711 0 -0.194209819704051 0.582586532641758
1.52575642379809 -1.36867589270707 -0.317145394291362 -0.164464346380195 0.154423893701577
1.16898319395102 -1.1600126711338 -0.38624839079554 0.0749222089732272 -0.226605135420339
0.734988664598367 -0.940937356669794 -0.322559602111648 0.265391675140672 -0.54724996225488
0.165531226773078 -0.725563942824572 0 0 -0.426194747598316
0.0660581596345179 -0.331932777906778 0 0 -0.760594712584994
0.128783096890672 -0.0195951028979815 0 0 -0.811109327412887
0.290992661292978 0.13162834331009 0 0 -0.640763449557612
-0.128315715941104 0.496117695263607 -0.28867279339251 -0.140157652966593 -0.765675516211318
-0.0886632013704714 0.869921787805699 -0.410376733669068 -0.14866351397748 -0.616732120216448
-0.022101431332834 1.13478753893581 -0.381680733051107 -0.196656998175025 -0.416405492510789
-0.260156943287048 0.521781807885818 0.0612522247955303 0.0559758617028788 -0.446891420068778
-0.526746306727601 0.00817077921173156 0.373149884386337 -0.0918569439380129 -0.436613261415457
2.00240901253484 -1.54190099697622 0 -0.262802210453746 1.01330045437697
1.57247504501271 -1.58712910667618 0 -0.245710023912525 0.685242121614006
1.07834505226925 -1.55978394396566 0 0 0.141551694633902
0.756248230602485 -1.45801804223895 0 0 -0.283340386583134
0.413511829299435 -1.34147960537259 0 0 -0.643362022268024
0.265354943669361 -1.06725408175245 0 0 -0.504577576231326
0.170299009855953 -0.591796762825029 0 -0.0162496575487891 -0.64902529126837
0.204302684608175 -0.247447145119749 0 0 -0.698372141035316
0.257558222473214 -0.035486581886125 0 0 -0.66205141335874
0.327807840009876 0.188112731783093 0 0 -0.447841022508164
0.149813661885805 0.473108924975366 0 0 -0.241933535811201
-0.166443014820109 0.509763277269359 0 0 0
-0.232084629173756 0.550363724122865 0 0 0
-0.589792549037291 0 0 0 0
1.24552939990923 -1.49318243707386 0 0 0.620050779839144
1.09368337544176 -1.40266333105085 -0.114894442198589 -0.267470819142852 0.271778962759401
0.567115803027985 -1.55645978396086 0 0.119494182730542 -0.0906543413808479
0.537309362416731 -1.71715098542254 0 0.13236430224315 -0.535038857162879
0.558887884279147 -1.72977636073978 0 0.149661461593577 -0.76378397697676
0.440089899192553 -1.4580858510377 0 0 -0.592482978316123
0.409023248412771 -0.972077447139232 0 -0.0621391488307852 -0.612776121552336
0.347692508404294 -0.619414130146846 0 0 -0.432745629962161
0.362797731658203 -0.281055919033857 0 0 -0.519635426911623
0.390708663499571 -0.0188831360783807 0 0 -0.43375007522362
0.398416959194752 0.21773044205826 0 0 -0.318021554710127
0.0836587857470052 0.322044926589867 0 0 0
-0.00396860781314207 0.424803782195129 0 0 0
-0.113919547284737 0.458643547146516 0 0 0
0.671005644932694 -1.13590357175418 0.190632182691174 -0.356486941606539 0.513000305619868
0.26373770700325 -1.32010568925077 0.342651003207546 0.0729435074014543 0.134234979384004
0.40377499102091 -1.71592004717459 0.197282846358885 0.00883359477350809 -0.245302942306926
0.498570911299688 -2.06117688870343 0 0.0342253551933903 -0.519444741320149
0.822236298833835 -2.07507525375443 -0.318830961597929 0.365466267304535 -0.833637477084252
0.73481136514326 -1.84635168271149 0 -0.0749966383060356 -0.807031555396918
0.586743003031133 -1.46157238724568 0 -0.186315029740686 -0.630742166865541
0.539006306872229 -0.99665094273493 0 -0.100824014573742 -0.586874151362031
0.540658845212427 -0.641815155497314 0 0 -0.428621053821935
0.522650255910357 -0.354706482697877 0 0 -0.330842132013294
0.566981439131314 -0.100934100688518 0 0 -0.256637784297918
0.335745409450201 0.0318000041858868 0 0 0
0.217452045216503 0.181657700096069 0 0 0
0.0750885732364351 0.280875164448992 0 0 0
0.163032645222794 -1.20662697703314 0.563366420894604 -0.265681364140509 0.487230081678011
0.137085605297619 -1.51202580815576 0.437882590469089 -0.152696611541057 0.122926574310262
0.3494809472658 -1.94839531134338 0.264462437108611 -0.117561540410583 -0.184352144844467
0.601254353009097 -2.31662433121626 0 -0.084189919010025 -0.525136499734286
0.85332632325667 -2.35247220468173 0 -0.0619828979633475 -0.69646568403643
1.00327467239181 -2.17774968278629 0 -0.173813282949044 -0.752569716356954
0.838403841680771 -1.87579820070635 0 -0.256189597606192 -0.645737869110747
0.678197881602226 -1.48371610892132 0 -0.17976981574158 -0.573731535933449
0.750570407046668 -1.13169775813871 0 0 -0.450249240626373
0.728189219813135 -0.779816296449399 0 0 -0.328165545734861
0.77507607632778 -0.468333979679806 0 0 -0.248824115406925
0.600590373442125 -0.205722646396572 0 0 0
0.384766087822727 0.120334058964112 -0.456475817761007 0 -0.0484975874379147
0.237295920657182 0.0917395963757446 0 0 0
0.00365147714891182 -1.4071811121369 0.719001208727181 -0.481704001321364 0.489648560269021
0.224718724720407 -1.70859816644705 0.418921365867064 -0.356385774663638 0.137549108148161
0.452651175400329 -2.18159145073159 0.271685456542189 -0.263659263985584 -0.136179085905287
0.882684675205769 -2.54490044569919 -0.0175844480010104 -0.191368966714742 -0.394744921729528
1.13640490960583 -2.45063724779565 0 -0.285847631355386 -0.619327799334063
1.23461727934493 -2.39810337484975 0 -0.325366536295127 -0.653732412686443
1.12826000502591 -2.22200119818507 0 -0.321237978788801 -0.580124070314838
0.866257416455726 -1.94887631624998 0 -0.224492104701773 -0.545562561898617
0.92368179408294 -1.65657254969352 0 0 -0.434899835630915
0.968403615521502 -1.30926587203591 0 0 -0.446841633822149
0.956313135623615 -0.957383639169827 -0.13222847453355 0 -0.334267695937385
0.850313843592793 -0.481731862725595 0 0 0
0.688703230098123 -0.30785791536752 -0.309006136070705 0 -0.126049221701141
0.396000585261214 0.0419169928962305 -0.528466812259049 0 0.0358319213634344
0.0861725545457789 -1.81107783163773 0.747812861808905 -0.907970386053415 0.509193699566013
0.437743799249617 -2.05522398069698 0.371800370830929 -0.675233852255672 0.173416376282408
0.742499640054213 -2.46470489475141 0.16156894903999 -0.5312257247182 -0.0926863693132173
1.00581790247549 -2.53086071519051 0 -0.399805359548506 -0.453790742276779
1.31544676666081 -2.56547127879619 0 -0.492598234823469 -0.505023907024493
1.3665359992772 -2.55061645810143 0 -0.524841506309898 -0.477694689522527
1.28986448862153 -2.44419801588305 0 -0.435265957591647 -0.382876241959316
1.1284197512337 -2.30783758257698 0 -0.326240760843138 -0.473003855292966
0.965197484601044 -2.16261393971375 -0.285650068237366 -0.394422584085795 -0.556872079078454
1.12594990295095 -1.82546403563185 0 0 -0.423671094803091
1.16224633819922 -1.55618513194655 -0.184774078999583 0 -0.464214774707139
1.10348495565518 -1.10863475156218 -0.208260717704037 0 -0.284082644194734
0.899740085631814 -0.444530024920587 0 0 0
0.685225596775808 -0.19895413749635 0 0 0
0.400457005423402 -1.91022623727284 0 -0.622520336902749 -0.0040859496148357
0.569710620714568 -2.17799006398617 0 -0.42361099779176 -0.171660690240907
0.858000977521782 -2.53609768411052 0 -0.542899130844005 -0.298468027300433
1.19362465612571 -2.73354917939358 0 -0.664170867222542 -0.379618221267606
1.43279315231887 -2.7393995663882 0 -0.686127451964798 -0.412110952569704
1.43307223990192 -2.75246777915504 0 -0.685292037945064 -0.293746727760249
1.37517922749 -2.67897176816903 0 -0.555053455412099 -0.218070173977047
1.3450922182238 -2.63519302522264 0 -0.434834013168696 -0.420811584191438
1.25863930403513 -2.23825080463493 0 0 0
1.26096617678966 -2.24851097722953 0 0 -0.318708772046841
1.33441981452626 -2.12140982349173 -0.242232410603158 0 -0.510550437147641
1.23212628212693 -1.61669316468453 -0.339216881572547 0 -0.342375887611894
1.18636464888782 -1.15829915702978 -0.241362047498416 0 -0.213158704818025
0.956081835788233 -0.358536033740305 0 0 0
